,pts_ppr,rank_ppr,pos_rank_ppr,full_name
,0,1014,83,Jordan Ferguson
,0,5069,438,Calvin Tyler
,0,3021,398,Patrick O'Connell
,0,1189,93,Christian Trahan
,0,4474,791,Isaiah Winstead
,0,2253,251,Ty Okada
,0,3380,363,Morrell Osling
,0,3456,68,Devonnsha Maxwell
,0,4300,377,Jacob Saylors
,0,3084,405,Jaylen Moody
,0,2185,39,CJ Okoye
,0,897,15,Junior Aho
,0,4149,84,David Agoha
,0,3886,78,Kenneth Odumegwu
,0,253,17,Patrick Murtagh
,0,2955,320,Larry Brooks
,0,2312,400,Mac Hippenhammer
,0,1172,108,Chris Smith
,0,4548,470,Jonathan Sutherland
,0,1562,207,Shaka Heyward
,0,5123,531,Christian Young
,0,2490,47,Jonah Tavai
,0,4796,642,Micah Baskerville
,0,528,16,Tyson Bagent
,0,2360,407,Shedrick Jackson
,0,2349,44,Jalen Harris
,0,2009,28,Robert Burns
,0,4165,85,Andre Szmyt
,0,4361,365,Damien Caffrey
,0,3044,326,Macon Clark
,0,4906,862,Thyrick Pitts
,0,4045,705,Aron Cruickshank
,0,1729,204,Justin Broiles
,0,3139,323,Caleb Biggers
,0,3928,343,Hassan Hall
,0,3138,62,Jeremiah Martin
,0,3029,399,Charlie Thomas
,0,4686,629,Ben VanSumeren
,0,3586,383,Mekhi Garner
,0,3660,623,Joseph Ngata
,0,329,35,Eli Ricks
,0,4436,374,Brady Russell
,0,5065,670,Liam Anderson
,0,5291,917,Johnny King
,0,21,5,Darius Hagans
,0,241,50,Cody Chrest
,0,1444,156,Cole Coleman
,0,1247,132,Tyler Richardson
,0,417,47,Donavan Mutin
,0,4603,477,Aaron Maddox
,0,2313,261,Alex Cook
,0,5007,378,Habakkuk Baldonado
,0,2894,127,Tommy DeVito
,0,2377,320,Troy Brown
,0,4311,322,Caleb Sampson
,0,2752,300,Gemon Green
,0,2941,386,Dyontae Johnson
,0,3349,289,Ryan Jones
,0,2718,465,Zavier Scott
,0,1734,130,Guy Thomas
,0,3960,691,Braxton Westfield
,0,1889,256,Maalik Hall
,0,191,22,Caleb Johnson
,0,5244,450,E.J. Jenkins
,0,4593,611,Claudin Cherelus
,0,1790,320,Xavier Gipson
,0,4078,318,Deslin Alexandre
,0,672,73,Trey Dean
,0,2932,302,Derrick Langford
,0,4969,878,Jason Brownlee
,0,2179,383,T.J. Luther
,0,3439,369,Marquis Waters
,0,4248,313,Levi Bell
,0,1235,155,Cam Jones
,0,2966,306,Anthony Witherstone
,0,1051,113,Montrae Braswell
,0,4115,547,Isaiah Moore
,0,5224,394,Truman Jones
,0,788,140,Nikko Remigio
,0,1079,110,Anthony Cook
,0,1369,160,Isaiah Norman
,0,3053,313,Reese Taylor
,0,4643,484,Martez Manuel
,0,4590,349,Jalen Redmond
,0,3284,562,Josh Vann
,0,4825,501,Rejzohn Wright
,0,2880,295,Colby Richardson
,0,3218,419,Travez Moore
,0,1012,108,Mark Milton
,0,1107,115,Nico Bolden
,0,1502,199,Bumper Pool
,0,1329,170,Eku Leota
,0,3553,275,Cory Durden
,0,4049,419,Brandon Joseph
,0,3749,405,Starling Thomas
,0,4409,776,Keytaon Thompson
,0,5055,104,Chris Smith
,0,3850,77,Zach Morton
,0,1425,255,Chase Cota
,0,3296,432,Trevor Nowaske
,0,2678,203,Lonnie Phelps
,0,1135,141,Mohamoud Diabate
,0,3475,299,Thomas Greaney
,0,2373,266,Ronnie Hickman
,0,451,53,Tanner McCalister
,0,3818,75,D'Anthony Jones
,0,4792,494,Bralen Trahan
,0,3794,651,Tyler Adams
,0,963,17,Jamal Woods
,0,1163,208,Kody Case
,0,2091,37,Antonio Moultrie
,0,3965,428,William Hooper
,0,613,70,Jaquan Amos
,0,5217,539,Tyreque Jones
,0,1861,335,Chris Coleman
,0,3986,696,Daewood Davis
,0,4957,429,Chris Brooks
,0,2804,252,Julian Hill
,0,2361,93,James Blackman
,0,1419,253,Tyrell Shavers
,0,601,58,Jordan Mims
,0,2701,241,Johnny Lumpkin
,0,1561,121,Travis Vokolek
,0,4382,770,Dontay Demus
,0,3719,322,Owen Wright
,0,2339,201,Brian Walker
,0,3624,618,Sean Ryan
,0,1053,42,Nolan Henderson
,0,3700,394,Ethan Bonner
,0,4586,340,Anthony Montalvo
,0,2856,213,Randy Charlton
,0,3256,425,Mitchell Agude
,0,105,9,Keidron Smith
,0,1488,95,Brandon Pili
,0,585,67,Bennett Williams
,0,1474,195,Garrett Nelson
,0,3646,477,Zeke Vandenburgh
,0,264,21,DJ Dale
,0,1354,176,Jourdan Heilig
,0,4306,321,Kaieem Caesar
,0,1117,116,Jeremy Lucien
,0,3132,237,Trey Botts
,0,5155,532,Corey Mayfield
,0,970,124,Malik Hamm
,0,3669,484,Kelle Sanders
,0,2680,457,Braxton Burmeister
,0,434,4,Robert Cooper
,0,279,24,Jacob Sykes
,0,720,70,Ronnie Brown
,0,120,7,Tanner Taula
,0,1791,321,Taye Barber
,0,756,135,Kade Warner
,0,1142,203,Ryan Miller
,0,1619,216,Nelson Mbanasor
,0,3756,406,Keenan Isaac
,0,2226,225,Derrek Pitts
,0,4014,416,Christian Izien
,0,5019,665,Brandon Bouyer-Randle
,0,382,44,Kaevon Merriweather
,0,1263,159,Jeremy Banks
,0,536,49,Isaiah Bowser
,0,293,27,Markees Watts
,0,629,52,Nate Adkins
,0,5151,681,Seth Benson
,0,727,71,Emanuel Wilson
,0,4985,41,PJ Mustipher
,0,2787,372,Marcus Haynes
,0,1091,195,Dallas Daniels
,0,5292,463,Jaleel McLaughlin
,0,984,106,Art Green
,0,3993,527,Thomas Incoom
,0,926,101,Darrious Gaines
,0,5284,913,Taylor Grimes
,0,1883,156,Kris Leach
,0,2012,206,Ekow Boye-Doe
,0,1783,209,Darius Joiner
,0,431,84,Jesse Matthews
,0,234,27,Otis Reese
,0,1968,200,Anthony Kendall
,0,618,111,Tre'Shaun Harrison
,0,3974,76,Trey Wolff
,0,4079,420,Matthew Jackson
,0,3466,372,Kedrick Whitehead
,0,1600,165,Azizi Hearn
,0,3983,306,George Tarlas
,0,4358,455,Jaydon Grant
,0,4708,355,Brock Martin
,0,292,26,Adam Plant
,0,1269,135,Jordan Perryman
,0,349,26,John Samuel Shenker
,0,1058,133,Drake Thomas
,0,2331,199,Alfonzo Graham
,0,4102,423,Latavious Brini
,0,2290,395,Dylan Drummond
,0,1555,184,Armani Marsh
,0,3855,417,Alonzo Davis
,0,4908,864,Gavin Holmes
,0,2844,291,Eric Garror
,0,1129,76,Taron Vincent
,0,614,59,Natrone Brooks
,0,1662,197,Clifford Chattman
,0,1549,135,Ellis Merriweather
,0,1661,196,Adrian Frye
,0,2384,173,Antwuan Jackson
,0,1949,27,Zach Ojile
,0,4327,459,Steven Gilmore
,0,1715,109,Jerron Cage
,0,4928,509,Kahlef Hailassie
,0,4677,628,Ian Swenson
,0,2399,95,Austin Aune
,0,2457,329,Ace Eley
,0,1005,76,Jordan Murray
,0,2201,298,Willie Taylor
,0,4259,747,Bryan Thompson
,0,3373,574,Braydon Johnson
,0,4372,89,Tautala Pesefea
,0,3975,524,Tyler Murray
,0,1982,136,Justus Tavai
,0,2043,360,Brian Cobbs
,0,1990,202,Cam Brown
,0,3945,686,Jose Barbon
,0,4865,854,David Durden
,0,333,68,Jalen Cropper
,0,4464,471,D'Angelo Mandell
,0,1020,77,Princeton Fant
,0,4127,321,Durrell Johnson
,0,4669,56,Hunter Luepke
,0,3711,636,John Stephens
,0,5261,397,Tyrus Wheat
,0,581,70,Isaiah Land
,0,2986,307,Myles Brooks
,0,2862,215,Nicholas Williams
,0,3607,472,Toby Ndukwe
,0,602,9,LaTrell Bumphus
,0,4594,812,Lucky Jackson
,0,4094,715,Jadakis Bonds
,0,5324,931,Jerome Kapp
,0,1934,345,Cody Chrest
,0,4305,358,Izaiah Gathings
,0,3686,630,Malachi Carter
,0,4446,468,Jordan Swann
,0,1062,191,Garett Maag
,0,4104,717,Ed Lee
,0,59,9,Nick Williams
,0,1088,112,Michael Tutsie
,0,3334,62,Matthew Trickett
,0,5337,111,Brandon Aubrey
,0,2535,258,Andrew Whitaker
,0,2304,233,Josh Butler
,0,950,171,Milton Wright
,0,1109,103,Wayne Taulapapa
,0,797,75,Toriano Clinton
,0,607,12,Jake Bates
,0,1289,99,La'Michael Pettway
,0,3725,286,Chuck Wiley
,0,2780,250,Lachlan Pitts
,0,3066,524,Avery Davis
,0,3150,326,Nehemiah Shelton
,0,2244,195,Aaron Dykes
,0,1033,69,Caleb Sanders
,0,75,7,DaShaun White
